SPDRS&P500ETFTrust,Last:383.595,Change:6.93
"Date:March5,2021,9:44PMEST",Bid:383.93,Ask:383.97,Size:19*2,"Volume:152,039,624"
ExpirationDate,Calls,LastSale,Net,Bid,Ask,Volume,IV,Delta,Gamma,OpenInterest,Strike,Puts,LastSale,Net,Bid,Ask,Volume,IV,Delta,Gamma,OpenInterest
WedMar242021,SPY210324C00389000,3.64,1.715,3.44,3.52,47,0.1759,0.3485,0.024,918,389.00,SPY210324P00389000,12.74,-2.92,9.82,10.03,1,0.1692,-0.6552,0.0248,91
WedMar242021,SPY210324C00390000,3.27,1.62,3,3.07,1032,0.1721,0.3213,0.0238,2017,390.00,SPY210324P00390000,11.32,-5.08,10.37,10.61,21,0.1644,-0.6845,0.0246,293
WedMar242021,SPY210324C00391000,2.73,1.32,2.6,2.67,49,0.1682,0.2938,0.0234,272,391.00,SPY210324P00391000,20.44,0,10.95,11.21,0,0.1615,-0.7118,0.024,195
WedMar242021,SPY210324C00392000,1.87,0.665,2.24,2.31,36,0.165,0.2672,0.0228,179,392.00,SPY210324P00392000,17.5,0,11.63,11.87,0,0.1588,-0.7386,0.0233,200
WedMar242021,SPY210324C00393000,2.11,1.08,1.92,1.98,83,0.1621,0.2414,0.022,671,393.00,SPY210324P00393000,13.96,0,12.33,12.56,0,0.1557,-0.7654,0.0224,10
WedMar242021,SPY210324C00394000,1.65,0.77,1.64,1.7,91,0.1594,0.2166,0.021,180,394.00,SPY210324P00394000,20.58,0,13.05,13.29,0,0.1536,-0.7899,0.0213,6
WedMar242021,SPY210324C00395000,1.53,0.785,1.39,1.45,745,0.1568,0.1927,0.0199,563,395.00,SPY210324P00395000,17.66,0,13.82,14.04,0,0.1503,-0.8153,0.0201,51
WedMar242021,SPY210324C00396000,1.19,0.555,1.18,1.23,18,0.1548,0.1707,0.0187,129,396.00,SPY210324P00396000,20.66,0,14.61,14.83,0,0.1482,-0.8377,0.0187,1
WedMar242021,SPY210324C00397000,0.95,0.405,0.99,1.04,19,0.1531,0.1504,0.0174,170,397.00,SPY210324P00397000,19.99,-2.315,15.43,15.65,5,0.1472,-0.8568,0.0173,1
WedMar242021,SPY210324C00398000,0.9,0.43,0.84,0.88,29,0.1517,0.1321,0.0161,260,398.00,SPY210324P00398000,20.9,-2.325,16.23,16.49,6,0.1448,-0.8769,0.0158,0
WedMar242021,SPY210324C00399000,0.77,0.37,0.7,0.75,24,0.1508,0.1156,0.0148,174,399.00,SPY210324P00399000,17.37,-6.795,16.68,17.76,11,0.1471,-0.8878,0.0146,2
WedMar242021,SPY210324C00400000,0.67,0.325,0.59,0.63,480,0.1497,0.1004,0.0134,722,400.00,SPY210324P00400000,25.98,0.87,17.51,18.64,5,0.1402,-0.9117,0.0127,86
WedMar242021,SPY210324C00401000,0.39,0.09,0.5,0.53,248,0.1496,0.088,0.0122,332,401.00,SPY210324P00401000,26.95,0.895,18.44,19.53,1,0.1446,-0.9169,0.0118,0
WedMar242021,SPY210324C00402000,0.4,0.145,0.42,0.45,115,0.149,0.0761,0.011,700,402.00,SPY210324P00402000,27.9,0.88,19.68,20.22,1,0.1429,-0.9299,0.0104,0
WedMar242021,SPY210324C00403000,0.39,0.17,0.35,0.38,17,0.1487,0.0658,0.0098,691,403.00,SPY210324P00403000,20.72,-7.265,20.34,21.53,9,0.1448,-0.9369,0.0095,1
WedMar242021,SPY210324C00404000,0.32,0.13,0.29,0.32,5,0.1485,0.0566,0.0088,541,404.00,SPY210324P00404000,0,0,21.51,22.1,0,0.1394,-0.9517,0.0079,0
WedMar242021,SPY210324C00405000,0.28,0.11,0.25,0.27,23,0.1489,0.0493,0.0078,318,405.00,SPY210324P00405000,17.77,0,22.5,23.05,0,0.1387,-0.9595,0.0068,3
WedMar242021,SPY210324C00406000,0.19,0.045,0.21,0.23,2,0.1493,0.0427,0.007,446,406.00,SPY210324P00406000,29.3,-1.61,23.46,24.01,2,0.1366,-0.9675,0.0057,0
WedMar242021,SPY210324C00407000,0.13,0,0.17,0.2,1,0.1495,0.0368,0.0062,340,407.00,SPY210324P00407000,0,0,24.15,25.35,0,0.1335,-0.9751,0.0045,0
WedMar242021,SPY210324C00408000,0.09,0,0.14,0.17,0,0.1498,0.0316,0.0054,48,408.00,SPY210324P00408000,35.71,0,25.4,25.95,0,0.1293,-0.9819,0.0034,1
WedMar242021,SPY210324C00409000,0.08,-0.02,0.12,0.14,1,0.151,0.0278,0.0048,247,409.00,SPY210324P00409000,0,0,26.1,27.3,0,0.1266,-0.9864,0.0026,0
WedMar242021,SPY210324C00410000,0.11,0.02,0.1,0.12,12,0.1516,0.0241,0.0043,199,410.00,SPY210324P00410000,38.72,0,27.08,28.28,0,0.1216,-0.9907,0.0018,51
WedMar242021,SPY210324C00411000,0.22,0,0.09,0.11,0,0.153,0.0213,0.0038,10,411.00,SPY210324P00411000,0,0,28.06,29.26,0,0.1415,-0.9834,0.0029,0
WedMar242021,SPY210324C00412000,0.23,0,0.07,0.09,0,0.1535,0.0183,0.0033,69,412.00,SPY210324P00412000,0,0,29.05,30.25,0,0.143,-0.9851,0.0026,0
WedMar242021,SPY210324C00413000,0.08,0.01,0.06,0.08,2,0.154,0.0157,0.0029,16,413.00,SPY210324P00413000,0,0,30.32,31.07,0,0.1423,-0.9876,0.0021,0
WedMar242021,SPY210324C00414000,0.13,0,0.05,0.07,0,0.1561,0.0142,0.0026,1,414.00,SPY210324P00414000,0,0,31.31,32.06,0,0.1533,-0.9846,0.0025,0
WedMar242021,SPY210324C00415000,0.07,0.01,0.06,0.07,4,0.1592,0.0134,0.0025,349,415.00,SPY210324P00415000,0,0,32.02,33.22,0,0.142,-0.9909,0.0015,0
WedMar242021,SPY210324C00416000,0.05,0,0.04,0.06,0,0.1595,0.0114,0.0021,3,416.00,SPY210324P00416000,0,0,33.3,34.05,0,0.1444,-0.9915,0.0013,0
WedMar242021,SPY210324C00417000,0.05,0,0.04,0.05,1,0.1615,0.0104,0.0019,1,417.00,SPY210324P00417000,0,0,34.01,35.2,0,0.1499,-0.9911,0.0014,0
WedMar242021,SPY210324C00418000,0.05,0.005,0.03,0.05,2,0.1628,0.0092,0.0017,6,418.00,SPY210324P00418000,0,0,35.02,36.2,0,0.146,-0.9932,0.001,0
WedMar242021,SPY210324C00419000,0,0,0.03,0.04,0,0.1648,0.0084,0.0016,0,419.00,SPY210324P00419000,0,0,36,37.19,0,0.1407,-0.9949,0.0006,0
WedMar242021,SPY210324C00420000,0.04,0,0.03,0.04,3,0.1661,0.0074,0.0014,112,420.00,SPY210324P00420000,35.8,0,36.87,38.19,0,0,-0.9655,0.0038,1
WedMar242021,SPY210324C00421000,0.04,0.005,0.02,0.04,5,0.1691,0.0071,0.0013,6,421.00,SPY210324P00421000,0,0,38.01,39.19,0,0.1632,-0.9919,0.0011,0
WedMar242021,SPY210324C00422000,0.03,-0.005,0.02,0.04,9,0.1722,0.0068,0.0013,4,422.00,SPY210324P00422000,0,0,39,40.18,0,0,-0.961,0.0039,0
WedMar242021,SPY210324C00423000,0.03,-0.005,0.02,0.03,2,0.1729,0.0059,0.0011,2,423.00,SPY210324P00423000,0,0,40.27,41.18,0,0,-0.9506,0.0043,0
WedMar242021,SPY210324C00424000,0.03,-0.005,0.02,0.03,20,0.1738,0.0051,0.001,0,424.00,SPY210324P00424000,0,0,40.87,42.18,0,0.1498,-0.996,0.0004,0
WedMar242021,SPY210324C00425000,0.06,0,0.02,0.03,0,0.1774,0.0051,0.0009,44,425.00,SPY210324P00425000,38.17,0,42,43.18,0,0,-0.9632,0.0035,1
WedMar242021,SPY210324C00426000,0,0,0.01,0.03,0,0.1794,0.0047,0.0009,0,426.00,SPY210324P00426000,0,0,42.86,44.18,0,0.1549,-0.9961,0.0003,0
WedMar242021,SPY210324C00430000,0.02,0,0.01,0.02,0,0.1854,0.0031,0.0006,24,430.00,SPY210324P00430000,43.16,0,47.25,48.01,0,0,-0.9621,0.0032,1
WedMar242021,SPY210324C00435000,0.03,0,0.01,0.02,0,0.2017,0.0029,0.0005,16,435.00,SPY210324P00435000,0,0,52.25,53,0,0,-0.9646,0.0028,0
WedMar242021,SPY210324C00440000,0,0,0,0.02,0,0.2088,0.0018,0.0003,0,440.00,SPY210324P00440000,0,0,56.98,58.16,0,0,-0.971,0.0023,0
WedMar242021,SPY210324C00445000,0.03,0,0,0.02,0,0.2227,0.0016,0.0003,1,445.00,SPY210324P00445000,0,0,62.18,63.16,0,0,-0.9658,0.0023,0
WedMar242021,SPY210324C00450000,0.01,0,0,0.02,0,0.2352,0.0014,0.0002,2,450.00,SPY210324P00450000,0,0,66.72,68.29,0,0,-0.9777,0.0016,0
WedMar242021,SPY210324C00455000,0.02,0,0,0.01,0,0.2294,0.0005,0.0001,4,455.00,SPY210324P00455000,0,0,71.96,73.15,0,0,-0.9753,0.0016,0
WedMar242021,SPY210324C00460000,0.01,0,0,0.01,0,0.2423,0.0005,0.0001,13,460.00,SPY210324P00460000,0,0,77.23,78.15,0,0,-0.9684,0.0018,0
WedMar242021,SPY210324C00465000,0.01,0,0,0.01,0,0.2671,0.0008,0.0001,4,465.00,SPY210324P00465000,0,0,82.17,83.15,0,0,-0.9712,0.0016,0
WedMar242021,SPY210324C00470000,0,0,0,0.01,0,0.2793,0.0007,0.0001,0,470.00,SPY210324P00470000,0,0,86.71,88.28,0,0,-0.9815,0.0011,0
FriMar262021,SPY210326C00190000,0,0,193.26,194.2,0,2.1857,0.9423,0.0006,0,190.00,SPY210326P00190000,0.02,0,0.01,0.02,0,0.9306,-0.0006,0,600
FriMar262021,SPY210326C00195000,0,0,187.96,189.2,0,2.0765,0.9429,0.0006,0,195.00,SPY210326P00195000,0.01,-0.015,0.01,0.02,2,0.8967,-0.0006,0,586
FriMar262021,SPY210326C00200000,176.18,-0.28,182.96,184.2,1,1.9736,0.9434,0.0006,0,200.00,SPY210326P00200000,0.01,-0.02,0.01,0.02,1,0.8638,-0.0006,0,122
FriMar262021,SPY210326C00205000,0,0,177.96,179.21,0,1.8763,0.9439,0.0006,0,205.00,SPY210326P00205000,0.04,0,0.01,0.02,0,0.8335,-0.0006,0,97
FriMar262021,SPY210326C00210000,0,0,172.97,174.21,0,1.7834,0.9444,0.0007,0,210.00,SPY210326P00210000,0.05,0,0.01,0.03,0,0.8469,-0.0011,0,36
FriMar262021,SPY210326C00215000,0,0,167.97,169.21,0,1.6948,0.9449,0.0007,0,215.00,SPY210326P00215000,0.03,0,0.02,0.03,0,0.8126,-0.0011,0,20
FriMar262021,SPY210326C00220000,0,0,162.97,164.21,0,1.6108,0.9454,0.0007,0,220.00,SPY210326P00220000,0.05,0,0.02,0.03,13,0.7832,-0.0012,0.0001,96
FriMar262021,SPY210326C00225000,0,0,157.98,159.22,0,1.5306,0.9459,0.0007,0,225.00,SPY210326P00225000,0.11,0,0.02,0.04,0,0.7537,-0.0012,0.0001,6
FriMar262021,SPY210326C00230000,0,0,152.98,154.22,0,1.4539,0.9463,0.0008,0,230.00,SPY210326P00230000,0.04,0,0.03,0.04,0,0.7492,-0.0017,0.0001,133
FriMar262021,SPY210326C00235000,0,0,147.99,149.23,0,1.3805,0.9467,0.0008,0,235.00,SPY210326P00235000,0.06,-0.015,0.03,0.04,1,0.7152,-0.0017,0.0001,24
FriMar262021,SPY210326C00240000,0,0,142.99,144.23,0,1.3092,0.9472,0.0009,0,240.00,SPY210326P00240000,0.05,-0.04,0.04,0.05,1,0.7058,-0.0022,0.0001,254
FriMar262021,SPY210326C00245000,0,0,138,139.24,0,1.2425,0.9474,0.0009,0,245.00,SPY210326P00245000,0.05,-0.055,0.04,0.05,10,0.6818,-0.0025,0.0001,396
FriMar262021,SPY210326C00250000,0,0,133,134.25,0,1.1784,0.9477,0.0009,0,250.00,SPY210326P00250000,0.1,-0.02,0.05,0.06,21,0.6627,-0.0029,0.0001,508
FriMar262021,SPY210326C00255000,0,0,128.01,129.25,0,1.1169,0.9478,0.001,0,255.00,SPY210326P00255000,0.06,-0.08,0.06,0.07,297,0.6445,-0.0034,0.0002,299
FriMar262021,SPY210326C00260000,0,0,123.02,124.26,0,1.0569,0.9481,0.001,0,260.00,SPY210326P00260000,0.14,-0.025,0.07,0.08,20,0.6249,-0.004,0.0002,537
FriMar262021,SPY210326C00265000,0,0,118.03,119.27,0,1.0002,0.9481,0.0011,0,265.00,SPY210326P00265000,0.08,-0.105,0.09,0.1,153,0.6151,-0.0052,0.0003,242
FriMar262021,SPY210326C00270000,0,0,113.04,114.28,0,0.9463,0.9479,0.0012,0,270.00,SPY210326P00270000,0.19,-0.025,0.1,0.11,2,0.593,-0.0058,0.0003,295
FriMar262021,SPY210326C00275000,0,0,108.05,109.3,0,0.8939,0.9477,0.0012,0,275.00,SPY210326P00275000,0.24,-0.015,0.12,0.13,25,0.5733,-0.0067,0.0004,335
FriMar262021,SPY210326C00280000,0,0,103.06,104.31,0,0.8441,0.9473,0.0013,0,280.00,SPY210326P00280000,0.22,-0.07,0.14,0.15,70,0.5531,-0.0077,0.0004,1306
FriMar262021,SPY210326C00285000,0,0,98.08,99.33,0,0.795,0.947,0.0014,0,285.00,SPY210326P00285000,0.21,-0.125,0.16,0.17,7,0.5343,-0.009,0.0005,52
FriMar262021,SPY210326C00290000,0,0,93.09,94.35,0,0.7447,0.9471,0.0015,0,290.00,SPY210326P00290000,0.2,-0.185,0.18,0.2,103,0.518,-0.0109,0.0006,833
FriMar262021,SPY210326C00295000,0,0,88.11,89.38,0,0.7002,0.9462,0.0016,0,295.00,SPY210326P00295000,0.24,-0.2,0.21,0.23,11,0.4997,-0.0128,0.0007,46
FriMar262021,SPY210326C00300000,92.26,0,83.13,84.4,0,0.6578,0.9449,0.0018,9,300.00,SPY210326P00300000,0.24,-0.27,0.25,0.27,125,0.4807,-0.015,0.0009,13392
FriMar262021,SPY210326C00305000,0,0,78.15,79.43,0,0.6181,0.9431,0.0019,0,305.00,SPY210326P00305000,0.3,-0.29,0.29,0.31,11,0.465,-0.0183,0.001,47
FriMar262021,SPY210326C00310000,0,0,73.15,74.46,0,0.5807,0.9405,0.0021,0,310.00,SPY210326P00310000,0.36,-0.33,0.34,0.36,243,0.4448,-0.0213,0.0012,1426
FriMar262021,SPY210326C00315000,73.35,0,68.19,69.5,0,0.5442,0.9376,0.0024,1,315.00,SPY210326P00315000,0.44,-0.375,0.4,0.41,849,0.4274,-0.0256,0.0015,1337
FriMar262021,SPY210326C00320000,68.34,0,63.28,64.54,0,0.5103,0.9334,0.0027,12,320.00,SPY210326P00320000,0.47,-0.495,0.47,0.48,152,0.4095,-0.0307,0.0018,38708
FriMar262021,SPY210326C00325000,65.76,0,58.27,59.6,0,0.478,0.9282,0.003,3,325.00,SPY210326P00325000,0.53,-0.63,0.55,0.57,175,0.3909,-0.0367,0.0022,915
FriMar262021,SPY210326C00330000,53.83,0,53.28,54.67,0,0.4476,0.9215,0.0035,10,330.00,SPY210326P00330000,0.7,-0.7,0.67,0.69,223,0.3738,-0.0448,0.0027,7689
FriMar262021,SPY210326C00335000,42.4,0,48.4,49.77,0,0.4188,0.9128,0.004,23,335.00,SPY210326P00335000,0.83,-0.875,0.81,0.84,163,0.358,-0.0556,0.0034,1016
FriMar262021,SPY210326C00340000,50.87,0,43.54,44.91,0,0.3937,0.9005,0.0047,5,340.00,SPY210326P00340000,1.02,-1.06,1.01,1.03,586,0.3424,-0.0692,0.0042,16287
FriMar262021,SPY210326C00345000,31.99,-1.32,38.74,40.1,2,0.3687,0.8855,0.0056,11,345.00,SPY210326P00345000,1.17,-1.38,1.26,1.28,239,0.327,-0.0867,0.0052,2488
FriMar262021,SPY210326C00350000,40.86,0,34.06,34.93,0,0.346,0.8654,0.0067,2,350.00,SPY210326P00350000,1.48,-1.65,1.58,1.61,577,0.3113,-0.1087,0.0065,1501
FriMar262021,SPY210326C00352000,34.69,0,32.1,33.06,0,0.3335,0.8584,0.0072,1,352.00,SPY210326P00352000,1.89,-1.505,1.73,1.76,17,0.3052,-0.1193,0.0071,923
FriMar262021,SPY210326C00353000,32.18,0,31.17,32.13,0,0.3295,0.8531,0.0075,1,353.00,SPY210326P00353000,1.96,-1.585,1.82,1.85,12,0.3021,-0.1249,0.0074,777
FriMar262021,SPY210326C00354000,31.14,0,31.02,31.2,0,0.3307,0.8439,0.0078,18,354.00,SPY210326P00354000,1.95,-1.74,1.9,1.93,253,0.2991,-0.1308,0.0077,981
FriMar262021,SPY210326C00355000,23.35,-1.265,30.09,30.28,1,0.3262,0.8384,0.0081,38,355.00,SPY210326P00355000,1.86,-1.985,1.99,2.03,218,0.296,-0.1371,0.008,1667
FriMar262021,SPY210326C00356000,30.52,0,29.17,29.36,0,0.322,0.8324,0.0084,14,356.00,SPY210326P00356000,2.2,-1.805,2.09,2.12,88,0.2927,-0.1435,0.0084,289
FriMar262021,SPY210326C00357000,27.84,0,28.26,28.45,0,0.3176,0.8263,0.0087,216,357.00,SPY210326P00357000,2.14,-2.035,2.19,2.22,97,0.2897,-0.1504,0.0088,778
FriMar262021,SPY210326C00357500,25.57,0,27.8,27.99,0,0.3155,0.8231,0.0088,42,357.50,SPY210326P00357500,2.22,-2.04,2.24,2.27,64,0.2881,-0.1539,0.0089,990
FriMar262021,SPY210326C00358000,28.12,0,27.35,27.52,0,0.3133,0.8199,0.009,2,358.00,SPY210326P00358000,2.32,-2.035,2.29,2.33,2070,0.2864,-0.1574,0.0091,490
FriMar262021,SPY210326C00359000,22.81,1.57,26.45,26.62,22,0.309,0.8131,0.0094,3,359.00,SPY210326P00359000,2.46,-2.075,2.4,2.44,51,0.2829,-0.1646,0.0095,573
FriMar262021,SPY210326C00360000,21.6,1.19,25.55,25.69,8,0.3047,0.8059,0.0097,89,360.00,SPY210326P00360000,2.54,-2.185,2.52,2.56,688,0.2801,-0.1727,0.0099,1054
FriMar262021,SPY210326C00361000,30.29,0,24.65,24.82,0,0.3005,0.7985,0.0101,40,361.00,SPY210326P00361000,2.69,-2.235,2.64,2.68,32,0.2765,-0.1806,0.0103,776
FriMar262021,SPY210326C00362000,25.72,0,23.76,23.93,0,0.2962,0.7906,0.0105,56,362.00,SPY210326P00362000,2.64,-2.49,2.77,2.81,245,0.2731,-0.189,0.0108,789
FriMar262021,SPY210326C00362500,17.95,0,23.32,23.49,0,0.2943,0.7864,0.0107,14,362.50,SPY210326P00362500,5.32,0.08,2.83,2.87,77,0.2717,-0.1937,0.011,1931
FriMar262021,SPY210326C00363000,17.56,0,22.88,23.05,0,0.2919,0.7824,0.0109,53,363.00,SPY210326P00363000,3.39,-1.96,2.9,2.94,65,0.2698,-0.198,0.0112,281
FriMar262021,SPY210326C00364000,15.21,-1.985,22,22.17,5,0.2879,0.7736,0.0113,0,364.00,SPY210326P00364000,2.81,-2.76,3.04,3.08,36,0.2665,-0.2074,0.0117,234
FriMar262021,SPY210326C00365000,15.48,-0.94,21.13,21.27,2,0.2835,0.7646,0.0117,133,365.00,SPY210326P00365000,3.24,-2.57,3.18,3.23,539,0.263,-0.2171,0.0121,1066
FriMar262021,SPY210326C00366000,16.88,1.235,20.26,20.43,16,0.2787,0.7555,0.0122,48,366.00,SPY210326P00366000,3.19,-2.865,3.33,3.38,154,0.2597,-0.2274,0.0126,474
FriMar262021,SPY210326C00367000,16.13,1.245,19.41,19.55,15,0.2745,0.7455,0.0126,1,367.00,SPY210326P00367000,3.35,-2.955,3.49,3.54,193,0.256,-0.238,0.0131,218
FriMar262021,SPY210326C00367500,15.41,0.9,18.98,19.12,65,0.2727,0.7402,0.0128,3,367.50,SPY210326P00367500,3.43,-3.005,3.57,3.63,135,0.2544,-0.2437,0.0134,384
FriMar262021,SPY210326C00368000,15.37,1.24,18.56,18.72,212,0.2706,0.7348,0.0131,146,368.00,SPY210326P00368000,3.64,-2.935,3.66,3.71,103,0.2526,-0.2493,0.0136,463
FriMar262021,SPY210326C00369000,15.8,2.405,17.71,17.88,32,0.2662,0.7239,0.0136,63,369.00,SPY210326P00369000,3.95,-2.9,3.83,3.89,264,0.2488,-0.261,0.0142,463
FriMar262021,SPY210326C00370000,16.75,4.08,16.88,17.02,104,0.262,0.7123,0.0141,140,370.00,SPY210326P00370000,4.02,-3.115,4.01,4.07,1898,0.2453,-0.2733,0.0147,2233
FriMar262021,SPY210326C00371000,14.66,2.705,16.05,16.19,241,0.2575,0.7004,0.0146,297,371.00,SPY210326P00371000,4.14,-3.295,4.2,4.27,247,0.2417,-0.2863,0.0153,542
FriMar262021,SPY210326C00372000,14.56,3.31,15.24,15.37,115,0.2532,0.6877,0.0151,30,372.00,SPY210326P00372000,4.39,-3.36,4.41,4.47,485,0.2378,-0.2996,0.0159,567
FriMar262021,SPY210326C00372500,14.56,3.65,14.83,14.97,164,0.25,0.6818,0.0154,238,372.50,SPY210326P00372500,4.5,-3.41,4.51,4.58,132,0.236,-0.3067,0.0161,376
FriMar262021,SPY210326C00373000,13.77,3.21,14.43,14.56,546,0.248,0.6749,0.0157,274,373.00,SPY210326P00373000,4.69,-3.38,4.62,4.69,158,0.2341,-0.3138,0.0164,418
FriMar262021,SPY210326C00374000,13.85,3.96,13.63,13.75,270,0.2437,0.661,0.0162,559,374.00,SPY210326P00374000,4.81,-3.6,4.84,4.91,373,0.2301,-0.3285,0.017,538
FriMar262021,SPY210326C00375000,12.53,3.305,12.85,12.97,730,0.239,0.6465,0.0168,932,375.00,SPY210326P00375000,5.11,-3.65,5.07,5.14,651,0.2263,-0.3441,0.0176,1591
FriMar262021,SPY210326C00376000,12.14,3.565,12.08,12.19,598,0.2344,0.6311,0.0174,685,376.00,SPY210326P00376000,5,-4.12,5.32,5.39,381,0.2225,-0.3602,0.0182,1152
FriMar262021,SPY210326C00377000,12,4.06,11.32,11.44,314,0.2298,0.6151,0.018,757,377.00,SPY210326P00377000,5.23,-4.29,5.58,5.65,410,0.2184,-0.3773,0.0189,748
FriMar262021,SPY210326C00377500,11.1,3.47,10.94,11.07,203,0.2277,0.6066,0.0183,524,377.50,SPY210326P00377500,5.89,-3.815,5.72,5.79,439,0.2163,-0.3861,0.0192,633
FriMar262021,SPY210326C00378000,10.8,3.475,10.57,10.69,472,0.2254,0.5982,0.0186,643,378.00,SPY210326P00378000,5.89,-4.015,5.85,5.93,220,0.2143,-0.3951,0.0195,587
FriMar262021,SPY210326C00379000,10.34,3.61,9.85,9.98,477,0.2207,0.5805,0.0192,828,379.00,SPY210326P00379000,6.1,-4.225,6.14,6.22,373,0.2102,-0.4138,0.0201,3040
FriMar262021,SPY210326C00380000,9.5,3.34,9.13,9.22,665,0.2161,0.5619,0.0198,915,380.00,SPY210326P00380000,6.49,-4.29,6.45,6.52,1366,0.2061,-0.4333,0.0207,3324
FriMar262021,SPY210326C00381000,8.49,2.88,8.44,8.52,366,0.2116,0.5423,0.0203,1096,381.00,SPY210326P00381000,6.68,-4.555,6.77,6.85,348,0.2021,-0.4538,0.0213,3293
FriMar262021,SPY210326C00382000,7.9,2.82,7.76,7.84,305,0.207,0.5219,0.0209,2142,382.00,SPY210326P00382000,7.12,-4.605,7.1,7.19,83,0.198,-0.4751,0.0218,1357
FriMar262021,SPY210326C00382500,7.71,2.88,7.43,7.51,341,0.2045,0.5114,0.0211,955,382.50,SPY210326P00382500,7.09,-4.885,7.29,7.37,14,0.1958,-0.4861,0.0221,618
FriMar262021,SPY210326C00383000,7.17,2.59,7.1,7.18,463,0.2022,0.5006,0.0214,1574,383.00,SPY210326P00383000,7.35,-4.885,7.47,7.55,91,0.1937,-0.4974,0.0223,948
FriMar262021,SPY210326C00384000,6.67,2.565,6.47,6.55,595,0.1978,0.4784,0.0218,2037,384.00,SPY210326P00384000,7.87,-4.9,7.8,7.95,94,0.1895,-0.5206,0.0228,1255
FriMar262021,SPY210326C00385000,5.95,2.295,5.86,5.94,781,0.1934,0.4552,0.0222,2159,385.00,SPY210326P00385000,8.37,-4.965,8.25,8.36,357,0.1851,-0.5448,0.0232,3137
FriMar262021,SPY210326C00386000,5.69,2.445,5.28,5.36,618,0.1889,0.4312,0.0226,1324,386.00,SPY210326P00386000,8.46,-5.47,8.67,8.8,24,0.1807,-0.57,0.0235,712
FriMar262021,SPY210326C00387000,4.83,1.97,4.73,4.81,21055,0.1846,0.4065,0.0228,974,387.00,SPY210326P00387000,8.93,-5.625,9.12,9.26,18,0.177,-0.5954,0.0237,530
FriMar262021,SPY210326C00387500,4.61,1.935,4.47,4.55,667,0.1825,0.3939,0.0229,389,387.50,SPY210326P00387500,9.83,-5.055,9.38,9.51,2,0.1746,-0.6088,0.0238,408
FriMar262021,SPY210326C00388000,4.3,1.795,4.21,4.29,509,0.1804,0.3811,0.0229,3557,388.00,SPY210326P00388000,16.55,1.325,9.63,9.77,8,0.173,-0.6217,0.0238,360
FriMar262021,SPY210326C00389000,3.86,1.68,3.73,3.8,660,0.1765,0.3554,0.0229,1093,389.00,SPY210326P00389000,9.92,-5.995,10.14,10.29,15,0.1694,-0.6482,0.0237,680
FriMar262021,SPY210326C00390000,3.31,1.42,3.28,3.35,974,0.1725,0.3292,0.0228,2573,390.00,SPY210326P00390000,10.85,-5.785,10.72,10.86,2889,0.1648,-0.6763,0.0236,1251
FriMar262021,SPY210326C00391000,2.97,1.33,2.87,2.94,667,0.1691,0.3033,0.0224,1440,391.00,SPY210326P00391000,12.44,-4.94,11.32,11.46,10,0.162,-0.7025,0.0231,437
FriMar262021,SPY210326C00392000,2.55,1.14,2.5,2.57,1192,0.1658,0.2775,0.0219,1137,392.00,SPY210326P00392000,11.48,-6.685,11.96,12.1,5,0.1587,-0.7291,0.0225,269
FriMar262021,SPY210326C00392500,2.41,1.1,2.33,2.39,1004,0.1645,0.2652,0.0216,983,392.50,SPY210326P00392500,14.25,-4.315,12.29,12.43,1,0.1573,-0.742,0.0222,241
FriMar262021,SPY210326C00393000,2.31,1.095,2.17,2.23,300,0.1629,0.2526,0.0213,867,393.00,SPY210326P00393000,14.63,-4.34,12.63,12.78,2,0.1556,-0.755,0.0218,214
FriMar262021,SPY210326C00394000,2.02,0.975,1.87,1.93,182,0.1601,0.2283,0.0205,3004,394.00,SPY210326P00394000,21.62,1.815,13.34,13.48,1,0.1526,-0.7806,0.0209,149
FriMar262021,SPY210326C00395000,1.72,0.825,1.6,1.66,276,0.1578,0.2052,0.0196,3164,395.00,SPY210326P00395000,25.08,0,14.03,14.23,0,0.1501,-0.8043,0.0198,148
FriMar262021,SPY210326C00396000,1.4,0.63,1.37,1.43,45,0.1558,0.1837,0.0185,3150,396.00,SPY210326P00396000,11.3,0,14.85,15,0,0.1473,-0.8277,0.0186,31
FriMar262021,SPY210326C00397000,1.2,0.535,1.17,1.22,562,0.1541,0.1636,0.0174,5831,397.00,SPY210326P00397000,20.15,-2.275,15.65,15.8,5,0.1458,-0.8476,0.0173,11
FriMar262021,SPY210326C00397500,1.14,0.525,1.08,1.13,436,0.1535,0.1543,0.0168,1899,397.50,SPY210326P00397500,26.5,0,16.06,16.21,0,0.1445,-0.8582,0.0167,67
FriMar262021,SPY210326C00398000,1.04,0.47,1,1.04,213,0.1526,0.1448,0.0162,1263,398.00,SPY210326P00398000,18.99,-4.345,16.48,16.63,10,0.1434,-0.8679,0.016,22
FriMar262021,SPY210326C00399000,0.85,0.355,0.85,0.89,129,0.1516,0.1281,0.015,1617,399.00,SPY210326P00399000,19.97,-4.29,16.9,17.88,10,0.1437,-0.8821,0.0147,57
FriMar262021,SPY210326C00400000,0.77,0.34,0.72,0.76,1191,0.1507,0.1129,0.0138,4895,400.00,SPY210326P00400000,18.85,-6.35,17.94,18.66,15,0.1429,-0.8968,0.0134,137
